"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/12/2023","AQS","060295002","1","0.039","ppm","36","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/13/2023","AQS","060295002","1","0.045","ppm","42","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/14/2023","AQS","060295002","1","0.039","ppm","36","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/15/2023","AQS","060295002","1","0.038","ppm","35","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/16/2023","AQS","060295002","1","0.037","ppm","34","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/17/2023","AQS","060295002","1","0.041","ppm","38","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/18/2023","AQS","060295002","1","0.046","ppm","43","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/19/2023","AQS","060295002","1","0.048","ppm","44","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/20/2023","AQS","060295002","1","0.053","ppm","49","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/21/2023","AQS","060295002","1","0.049","ppm","45","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/22/2023","AQS","060295002","1","0.04","ppm","37","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/23/2023","AQS","060295002","1","0.043","ppm","40","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/24/2023","AQS","060295002","1","0.041","ppm","38","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/25/2023","AQS","060295002","1","0.039","ppm","36","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/26/2023","AQS","060295002","1","0.044","ppm","41","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/27/2023","AQS","060295002","1","0.041","ppm","38","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"02/28/2023","AQS","060295002","1","0.045","ppm","42","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/01/2023","AQS","060295002","1","0.042","ppm","39","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/02/2023","AQS","060295002","1","0.046","ppm","43","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/03/2023","AQS","060295002","1","0.05","ppm","46","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/04/2023","AQS","060295002","1","0.045","ppm","42","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/05/2023","AQS","060295002","1","0.046","ppm","43","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/06/2023","AQS","060295002","1","0.05","ppm","46","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/07/2023","AQS","060295002","1","0.045","ppm","42","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/08/2023","AQS","060295002","1","0.044","ppm","41","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/09/2023","AQS","060295002","1","0.043","ppm","40","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/10/2023","AQS","060295002","1","0.023","ppm","21","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/11/2023","AQS","060295002","1","0.035","ppm","32","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/12/2023","AQS","060295002","1","0.039","ppm","36","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/13/2023","AQS","060295002","1","0.044","ppm","41","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/14/2023","AQS","060295002","1","0.027","ppm","25","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/15/2023","AQS","060295002","1","0.031","ppm","29","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/16/2023","AQS","060295002","1","0.04","ppm","37","Arvin-Di Giorgio","14","82.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/17/2023","AQS","060295002","1","0.042","ppm","39","Arvin-Di Giorgio","13","76.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/18/2023","AQS","060295002","1","0.049","ppm","45","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/19/2023","AQS","060295002","1","0.044","ppm","41","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/20/2023","AQS","060295002","1","0.041","ppm","38","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/21/2023","AQS","060295002","1","0.045","ppm","42","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/22/2023","AQS","060295002","1","0.045","ppm","42","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/23/2023","AQS","060295002","1","0.035","ppm","32","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/24/2023","AQS","060295002","1","0.046","ppm","43","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/25/2023","AQS","060295002","1","0.041","ppm","38","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/26/2023","AQS","060295002","1","0.043","ppm","40","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/27/2023","AQS","060295002","1","0.046","ppm","43","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/28/2023","AQS","060295002","1","0.052","ppm","48","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/29/2023","AQS","060295002","1","0.049","ppm","45","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/30/2023","AQS","060295002","1","0.043","ppm","40","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"03/31/2023","AQS","060295002","1","0.048","ppm","44","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/01/2023","AQS","060295002","1","0.049","ppm","45","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/02/2023","AQS","060295002","1","0.049","ppm","45","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/03/2023","AQS","060295002","1","0.042","ppm","39","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/04/2023","AQS","060295002","1","0.042","ppm","39","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/05/2023","AQS","060295002","1","0.049","ppm","45","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/06/2023","AQS","060295002","1","0.051","ppm","47","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/07/2023","AQS","060295002","1","0.056","ppm","54","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/08/2023","AQS","060295002","1","0.046","ppm","43","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/09/2023","AQS","060295002","1","0.052","ppm","48","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/10/2023","AQS","060295002","1","0.067","ppm","90","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/11/2023","AQS","060295002","1","0.044","ppm","41","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/12/2023","AQS","060295002","1","0.046","ppm","43","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/13/2023","AQS","060295002","1","0.047","ppm","44","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/14/2023","AQS","060295002","1","0.064","ppm","80","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/15/2023","AQS","060295002","1","0.061","ppm","71","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/16/2023","AQS","060295002","1","0.06","ppm","67","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/17/2023","AQS","060295002","1","0.051","ppm","47","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/18/2023","AQS","060295002","1","0.048","ppm","44","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/19/2023","AQS","060295002","1","0.051","ppm","47","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/20/2023","AQS","060295002","1","0.061","ppm","71","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/21/2023","AQS","060295002","1","0.066","ppm","87","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/22/2023","AQS","060295002","1","0.065","ppm","84","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/23/2023","AQS","060295002","1","0.048","ppm","44","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/24/2023","AQS","060295002","1","0.052","ppm","48","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/25/2023","AQS","060295002","1","0.066","ppm","87","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/26/2023","AQS","060295002","1","0.069","ppm","97","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/27/2023","AQS","060295002","1","0.077","ppm","122","Arvin-Di Giorgio","16","94.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/28/2023","AQS","060295002","1","0.076","ppm","119","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/29/2023","AQS","060295002","1","0.073","ppm","108","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"04/30/2023","AQS","060295002","1","0.058","ppm","61","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/01/2023","AQS","060295002","1","0.049","ppm","45","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/02/2023","AQS","060295002","1","0.041","ppm","38","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/03/2023","AQS","060295002","1","0.047","ppm","44","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/04/2023","AQS","060295002","1","0.047","ppm","44","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/05/2023","AQS","060295002","1","0.043","ppm","40","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/06/2023","AQS","060295002","1","0.043","ppm","40","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/07/2023","AQS","060295002","1","0.045","ppm","42","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/08/2023","AQS","060295002","1","0.047","ppm","44","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/09/2023","AQS","060295002","1","0.051","ppm","47","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/10/2023","AQS","060295002","1","0.051","ppm","47","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/11/2023","AQS","060295002","1","0.06","ppm","67","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/12/2023","AQS","060295002","1","0.069","ppm","97","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/13/2023","AQS","060295002","1","0.077","ppm","122","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/14/2023","AQS","060295002","1","0.064","ppm","80","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/15/2023","AQS","060295002","1","0.065","ppm","84","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/16/2023","AQS","060295002","1","0.073","ppm","108","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/17/2023","AQS","060295002","1","0.07","ppm","100","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/18/2023","AQS","060295002","1","0.064","ppm","80","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/19/2023","AQS","060295002","1","0.066","ppm","87","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/20/2023","AQS","060295002","1","0.058","ppm","61","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/21/2023","AQS","060295002","1","0.059","ppm","64","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/22/2023","AQS","060295002","1","0.068","ppm","93","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/23/2023","AQS","060295002","1","0.058","ppm","61","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/24/2023","AQS","060295002","1","0.053","ppm","49","Arvin-Di Giorgio","16","94.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/25/2023","AQS","060295002","1","0.058","ppm","61","Arvin-Di Giorgio","14","82.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/26/2023","AQS","060295002","1","0.055","ppm","51","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/27/2023","AQS","060295002","1","0.062","ppm","74","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/29/2023","AQS","060295002","1","0.044","ppm","41","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/30/2023","AQS","060295002","1","0.042","ppm","39","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"05/31/2023","AQS","060295002","1","0.053","ppm","49","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/01/2023","AQS","060295002","1","0.058","ppm","61","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/02/2023","AQS","060295002","1","0.065","ppm","84","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/03/2023","AQS","060295002","1","0.075","ppm","115","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/04/2023","AQS","060295002","1","0.074","ppm","112","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/05/2023","AQS","060295002","1","0.053","ppm","49","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/06/2023","AQS","060295002","1","0.053","ppm","49","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/07/2023","AQS","060295002","1","0.037","ppm","34","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/08/2023","AQS","060295002","1","0.061","ppm","71","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/09/2023","AQS","060295002","1","0.066","ppm","87","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/10/2023","AQS","060295002","1","0.058","ppm","61","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/11/2023","AQS","060295002","1","0.057","ppm","58","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/12/2023","AQS","060295002","1","0.054","ppm","50","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/13/2023","AQS","060295002","1","0.063","ppm","77","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/14/2023","AQS","060295002","1","0.063","ppm","77","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/15/2023","AQS","060295002","1","0.06","ppm","67","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/16/2023","AQS","060295002","1","0.062","ppm","74","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/17/2023","AQS","060295002","1","0.071","ppm","101","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/18/2023","AQS","060295002","1","0.045","ppm","42","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/19/2023","AQS","060295002","1","0.054","ppm","50","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/20/2023","AQS","060295002","1","0.049","ppm","45","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/21/2023","AQS","060295002","1","0.06","ppm","67","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/22/2023","AQS","060295002","1","0.055","ppm","51","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/23/2023","AQS","060295002","1","0.048","ppm","44","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/24/2023","AQS","060295002","1","0.06","ppm","67","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/25/2023","AQS","060295002","1","0.057","ppm","58","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/26/2023","AQS","060295002","1","0.056","ppm","54","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/27/2023","AQS","060295002","1","0.067","ppm","90","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/28/2023","AQS","060295002","1","0.064","ppm","80","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"06/29/2023","AQS","060295002","1","0.073","ppm","108","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"07/06/2023","AQS","060295002","1","0.068","ppm","93","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"07/07/2023","AQS","060295002","1","0.066","ppm","87","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"07/08/2023","AQS","060295002","1","0.062","ppm","74","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"07/09/2023","AQS","060295002","1","0.056","ppm","54","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"07/10/2023","AQS","060295002","1","0.063","ppm","77","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"07/11/2023","AQS","060295002","1","0.077","ppm","122","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"07/12/2023","AQS","060295002","1","0.077","ppm","122","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"07/13/2023","AQS","060295002","1","0.07","ppm","100","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"07/14/2023","AQS","060295002","1","0.067","ppm","90","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"07/15/2023","AQS","060295002","1","0.082","ppm","140","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"07/17/2023","AQS","060295002","1","0.078","ppm","126","Arvin-Di Giorgio","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
"07/18/2023","AQS","060295002","1","0.06","ppm","67","Arvin-Di Giorgio","16","94.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.23918","-118.78863"
